3	27	-1090.02723	10.42142
3	28	-1056.68	10.7465
3	29	-897.709	10.6428
3	30	-979.67932	11.0256
3	31	-609.882	10.1587
3	32	-1423.69948	11.137
3	33	-1107.89776	11.53483
3	34	-962.61544	10.82111
3	35	-1048.47494	11.49056
4	0	0	0
4	1	0	0
4	2	0	0
4	3	0	0
4	4	0	0
4	5	0	0
4	6	0	0
4	7	0	0
4	8	0	0
4	9	0	0
4	10	0	0
4	11	0	0
4	12	0	0
4	13	0	0
4	14	0	0
4	15	0	0
4	16	0	0
4	17	0	0
4	18	0	0
4	19	0	0
4	20	0	0
4	21	0	0
4	22	0	0
4	23	0	0
4	24	0	0
4	25	0	0
4	26	0	0
4	27	0	0
4	28	0	0
4	29	0	0
4	30	0	0
4	31	0	0
4	32	-914.99162	11.25595
4	33	-1227.85497	11.21712
4	34	0	0
4	35	-566.14107	11.21376
5	0	-642.754	10.9132
5	1	-640.52854	10.37162
5	2	-461.68894	10.60804
5	3	-803.38865	10.23811
5	4	-690.88118	10.71111
5	5	-542.498	10.5894
5	6	-812.56647	10.64276
5	7	-557.25227	10.57053
5	8	-876.76041	10.47015
5	9	-954.943	10.2884
5	10	-688.62991	10.62652
5	11	-710.39963	10.66141
5	12	-822.36246	10.60804
5	13	-946.21309	10.69649
5	14	-1005.27966	10.38534
5	15	-452.14832	10.87166
5	16	-812.56647	10.64276
5	17	-691.29879	10.74649
5	18	-729.64234	10.43655
5	19	-620.56258	10.84047
5	20	-867.82724	10.48409
5	21	-827.15457	9.68379
5	22	-990.66318	10.7079
5	23	-927.22194	10.77041
5	24	-866.24004	10.47302
5	25	-877.42	10.6777
5	26	-878.31132	10.48409
5	27	-742.79456	10.61264
5	28	-615.35084	10.25317
5	29	-754.00375	10.33573
5	30	0	0
5	31	0	0
5	32	-1233.63226	11.41536
5	33	-992.54748	11.19101
5	34	-1182.06745	11.43355
5	35	-1379.15148	11.137
